First Commit Pull Request,Related to a good-first-issue?,Developer Experience?,Link to PR,Bug Fix (0/1),Enhancing an Existing Feature (0/1),New Feature (0/1),Documentation(0/1),Testing (0/1),Refactoring (0/1),Other Information
Create README.md ,0,Experienced,https://github.com/apache/cordova/commit/607978aaf6333a5d2cf92702939790878ead3141,0,0,0,1,0,0,Organizational.
Update README.md,0,Experienced,https://github.com/apache/cordova/commit/eefc30f9253d8d1b6c0d0afdb6e20329c1b78191,0,0,0,1,0,0,
Deprecate template-reference in favor of app-hello-world,0,Experienced,https://github.com/apache/cordova/pull/11,0,0,0,1,0,0,
