Issue,URL,Associated PR,Taken by New Developer? (0/1),Bug Fix (0/1),Enhancing an Existing Feature (0/1),New Feature (0/1),Documentation(0/1),Testing (0/1),Refactoring (0/1),Other Information
Invalid CSS Media Query Syntax,https://github.com/daneden/animate.css/issues/1000,https://github.com/daneden/animate.css/pull/1029,0,1,0,1,0,0,1,
Support for repeating animation ever x seconds,https://github.com/daneden/animate.css/issues/949,N.A,0,0,1,0,0,0,0,
transform: translate3d disregarding z-index,https://github.com/daneden/animate.css/issues/947,N.A,0,0,0,0,0,0,0,"Unrelated to programming, user CSS question."
Items visible before the animation,https://github.com/daneden/animate.css/issues/944,N.A,0,1,0,0,0,0,0,"Marked as stale, user did not interat after initial issue."
Animate.css not active on mobile,https://github.com/daneden/animate.css/issues/817,N.A,0,1,0,0,0,0,0,Fixed by external library changes.
