Issue Description,Assignees to the Issue,Link
[css-values-4] typo for 'cap' unit description,,https://github.com/w3c/csswg-drafts/issues/2347
"[css-fonts-4] [editorial] Duplicate entries in ""Feature and variation precedence""",,https://github.com/w3c/csswg-drafts/issues/2219
[css-align-3] Image link is broken,,https://github.com/w3c/csswg-drafts/issues/2154
[css-color-3] Dangling link to `appearance` property in CR of Color-3,,https://github.com/w3c/csswg-drafts/issues/2089
