Issue Description,Assignees to the Issue,Link
Add a tutorial to install on a Raspberry Pi,,https://github.com/leon-ai/leon/issues/37
Time module,,https://github.com/leon-ai/leon/issues/30
Hardware / Scaling requirements,,https://github.com/leon-ai/leon/issues/28
improve the Isitdown module,,https://github.com/leon-ai/leon/issues/25
german language support,,https://github.com/leon-ai/leon/issues/8
