Issue Description,Assignees to the Issue,Link
Invalid CSS Media Query Syntax,,https://github.com/daneden/animate.css/issues/1000
Support for repeating animation ever x seconds,,https://github.com/daneden/animate.css/issues/949
transform: translate3d disregarding z-index,,https://github.com/daneden/animate.css/issues/947
Items visible before the animation,,https://github.com/daneden/animate.css/issues/944
Animate.css not active on mobile,,https://github.com/daneden/animate.css/issues/817
