Issue Description,Assignees to the Issue,Link
DNS preanalyze,,https://github.com/thedaviddias/Front-End-Performance-Checklist/issues/68
http2 server push could also improve performance,,https://github.com/thedaviddias/Front-End-Performance-Checklist/issues/39
